"DATE","MAX_TEMPERATURE_C","WINDSPEED_MAX_KMH","HUMIDITY_MAX_PERCENT"
"2018-01-01",12,33,78
"2018-01-02",12,17,65
"2018-01-03",14,20,88
"2018-01-04",15,25,88
"2018-01-05",16,4,81
"2018-01-06",17,7,77
"2018-01-07",17,26,64
"2018-01-08",16,27,76
"2018-01-09",12,6,81
"2018-01-10",12,7,74
"2018-01-11",11,5,73
"2018-01-12",12,6,79
"2018-01-13",11,8,80
"2018-01-14",12,9,66
"2018-01-15",12,8,72
"2018-01-16",12,22,87
"2018-01-17",11,44,70
"2018-01-18",11,16,71
"2018-01-19",12,12,85
"2018-01-20",11,15,60
"2018-01-21",15,15,75
"2018-01-22",15,9,77
"2018-01-23",16,8,73
"2018-01-24",16,7,73
"2018-01-25",15,7,70
"2018-01-26",17,13,59
"2018-01-27",15,6,75
"2018-01-28",15,8,67
"2018-01-29",15,9,71
"2018-01-30",13,8,71
"2018-01-31",13,7,73
"2018-02-01",11,10,86
"2018-02-02",13,10,84
"2018-02-03",8,17,71
"2018-02-04",11,6,65
"2018-02-05",13,12,73
"2018-02-06",12,7,82
"2018-02-07",9,12,87
"2018-02-08",8,7,62
"2018-02-09",10,8,58
"2018-02-10",11,5,68
"2018-02-11",10,10,75
"2018-02-12",11,24,59
"2018-02-13",10,13,61
"2018-02-14",10,9,69
"2018-02-15",11,8,74
"2018-02-16",15,7,85
"2018-02-17",15,8,79
"2018-02-18",13,7,74
"2018-02-19",12,9,74
"2018-02-20",10,6,70
"2018-02-21",10,6,68
"2018-02-22",10,5,69
"2018-02-23",12,4,73
"2018-02-24",9,11,93
"2018-02-25",10,8,88
"2018-02-26",7,13,65
"2018-02-27",6,12,58
"2018-02-28",9,23,70
"2018-03-01",15,16,83
"2018-03-02",12,36,81
"2018-03-03",13,24,92
"2018-03-04",12,10,84
"2018-03-05",12,9,90
"2018-03-06",13,12,81
"2018-03-07",12,18,74
"2018-03-08",14,7,67
"2018-03-09",16,9,76
"2018-03-10",18,9,78
"2018-03-11",15,18,90
"2018-03-12",13,14,86
"2018-03-13",13,27,74
"2018-03-14",15,10,69
"2018-03-15",16,17,96
"2018-03-16",15,6,72
"2018-03-17",13,11,72
"2018-03-18",10,17,90
"2018-03-19",11,19,74
"2018-03-20",10,14,90
"2018-03-21",12,19,64
"2018-03-22",13,13,47
"2018-03-23",13,11,66
"2018-03-24",15,13,50
"2018-03-25",14,8,73
"2018-03-26",13,9,69
"2018-03-27",16,13,76
"2018-03-28",16,12,83
"2018-03-29",17,10,70
"2018-03-30",17,18,92
"2018-03-31",12,17,78
"2018-04-01",13,19,60
"2018-04-02",18,8,66
"2018-04-03",23,12,62
"2018-04-04",19,9,82
"2018-04-05",17,12,60
"2018-04-06",19,8,71
"2018-04-07",23,13,46
"2018-04-08",20,23,54
"2018-04-09",15,7,88
"2018-04-10",14,14,93
"2018-04-11",17,24,87
"2018-04-12",14,23,86
"2018-04-13",18,8,64
"2018-04-14",24,9,48
"2018-04-15",22,8,71
"2018-04-16",19,12,80
"2018-04-17",20,11,78
"2018-04-18",23,5,67
"2018-04-19",22,12,67
"2018-04-20",23,12,63
"2018-04-21",24,12,63
"2018-04-22",23,10,64
"2018-04-23",23,11,60
"2018-04-24",23,11,67
"2018-04-25",25,11,62
"2018-04-26",24,12,75
"2018-04-27",24,11,71
"2018-04-28",23,9,77
"2018-04-29",23,15,74
"2018-04-30",19,11,55
"2018-05-01",13,5,85
"2018-05-02",15,8,86
"2018-05-03",19,9,90
"2018-05-04",18,6,84
"2018-05-05",20,8,77
"2018-05-06",19,10,80
"2018-05-07",19,9,83
"2018-05-08",18,8,87
"2018-05-09",19,9,91
"2018-05-10",19,9,88
"2018-05-11",19,13,82
"2018-05-12",20,10,73
"2018-05-13",18,13,80
"2018-05-14",13,17,83
"2018-05-15",16,10,79
"2018-05-16",17,12,84
"2018-05-17",18,8,86
"2018-05-18",20,9,72
"2018-05-19",21,9,65
"2018-05-20",23,8,65
"2018-05-21",19,6,83
"2018-05-22",19,11,90
"2018-05-23",21,12,78
"2018-05-24",23,11,72
"2018-05-25",26,11,64
"2018-05-26",29,8,66
"2018-05-27",28,12,53
"2018-05-28",24,11,75
"2018-05-29",27,8,68
"2018-05-30",26,12,74
"2018-05-31",24,12,77
"2018-06-01",25,12,82
"2018-06-02",27,10,57
"2018-06-03",28,8,75
"2018-06-04",22,12,86
"2018-06-05",24,12,74
"2018-06-06",24,12,79
"2018-06-07",23,6,87
"2018-06-08",22,12,87
"2018-06-09",25,13,75
"2018-06-10",30,9,52
"2018-06-11",31,15,92
"2018-06-12",24,13,87
"2018-06-13",22,13,80
"2018-06-14",24,10,80
"2018-06-15",24,9,79
"2018-06-16",25,11,77
"2018-06-17",26,12,85
"2018-06-18",28,10,71
"2018-06-19",28,12,61
"2018-06-20",29,13,62
"2018-06-21",28,12,74
"2018-06-22",27,13,74
"2018-06-23",27,10,82
"2018-06-24",27,8,73
"2018-06-25",26,10,70
"2018-06-26",25,13,65
"2018-06-27",26,13,75
"2018-06-28",26,12,86
"2018-06-29",27,10,65
"2018-06-30",30,10,60
"2018-07-01",34,8,46
"2018-07-02",27,13,76
"2018-07-03",28,12,73
"2018-07-04",30,10,59
"2018-07-05",29,13,62
"2018-07-06",26,13,62
"2018-07-07",28,13,69
"2018-07-08",29,12,63
"2018-07-09",29,12,60
"2018-07-10",29,13,62
"2018-07-11",27,10,55
"2018-07-12",30,10,50
"2018-07-13",32,11,45
"2018-07-14",35,10,47
"2018-07-15",31,13,59
"2018-07-16",30,19,69
"2018-07-17",29,13,63
"2018-07-18",30,12,59
"2018-07-19",30,12,55
"2018-07-20",31,12,56
"2018-07-21",31,13,55
"2018-07-22",28,13,55
"2018-07-23",29,11,59
"2018-07-24",30,12,63
"2018-07-25",29,13,68
"2018-07-26",30,13,65
"2018-07-27",31,14,63
"2018-07-28",31,13,64
"2018-07-29",31,13,57
"2018-07-30",31,13,66
"2018-07-31",32,12,57
"2018-08-01",33,12,46
"2018-08-02",34,9,58
"2018-08-03",33,11,61
"2018-08-04",33,11,65
"2018-08-05",32,10,63
"2018-08-06",32,10,62
"2018-08-07",32,9,59
"2018-08-08",31,9,61
"2018-08-09",31,11,59
"2018-08-10",31,11,55
"2018-08-11",30,13,54
"2018-08-12",31,12,56
"2018-08-13",30,11,44
"2018-08-14",28,12,60
"2018-08-15",28,9,61
"2018-08-16",29,11,65
"2018-08-17",29,9,59
"2018-08-18",29,7,59
"2018-08-19",30,9,65
"2018-08-20",31,10,58
"2018-08-21",31,10,56
"2018-08-22",31,10,61
"2018-08-23",30,9,60
"2018-08-24",29,10,66
"2018-08-25",26,13,55
"2018-08-26",26,16,58
"2018-08-27",26,11,64
"2018-08-28",29,10,65
"2018-08-29",29,11,66
"2018-08-30",29,12,63
"2018-08-31",25,9,60
"2018-09-01",24,13,60
"2018-09-02",25,11,65
"2018-09-03",25,11,58
"2018-09-04",27,9,66
"2018-09-05",29,8,60
"2018-09-06",29,10,62
"2018-09-07",26,13,72
"2018-09-08",27,10,68
"2018-09-09",28,9,70
"2018-09-10",29,9,59
"2018-09-11",30,9,58
"2018-09-12",30,9,58
"2018-09-13",26,6,73
"2018-09-14",28,12,82
"2018-09-15",28,11,71
"2018-09-16",28,9,62
"2018-09-17",28,9,62
"2018-09-18",27,10,80
"2018-09-19",28,8,69
"2018-09-20",30,8,69
"2018-09-21",29,10,70
"2018-09-22",27,11,58
"2018-09-23",28,12,75
"2018-09-24",28,9,75
"2018-09-25",28,14,45
"2018-09-26",25,13,47
"2018-09-27",25,10,56
"2018-09-28",26,10,57
"2018-09-29",27,9,59
"2018-09-30",26,10,67
"2018-10-01",21,22,60
"2018-10-02",21,14,64
"2018-10-03",24,11,48
"2018-10-04",26,5,45
"2018-10-05",24,7,71
"2018-10-06",21,12,72
"2018-10-07",23,9,59
"2018-10-08",26,8,65
"2018-10-09",27,8,48
"2018-10-10",23,15,73
"2018-10-11",25,12,71
"2018-10-12",24,8,70
"2018-10-13",24,9,56
"2018-10-14",25,6,50
"2018-10-15",24,13,56
"2018-10-16",23,5,77
"2018-10-17",20,6,83
"2018-10-18",24,13,62
"2018-10-19",26,6,54
"2018-10-20",25,7,59
"2018-10-21",24,10,58
"2018-10-22",20,13,42
"2018-10-23",22,8,49
"2018-10-24",23,9,59
"2018-10-25",23,12,67
"2018-10-26",21,10,72
"2018-10-27",22,16,72
"2018-10-28",18,21,87
"2018-10-29",20,23,81
"2018-10-30",14,15,75
"2018-10-31",19,18,65
"2018-11-01",20,5,63
"2018-11-02",21,5,55
"2018-11-03",19,7,73
"2018-11-04",18,11,85
"2018-11-05",19,10,73
"2018-11-06",19,13,80
"2018-11-07",17,6,72
"2018-11-08",18,7,79
"2018-11-09",20,12,70
"2018-11-10",18,6,82
"2018-11-11",19,7,76
"2018-11-12",22,10,67
"2018-11-13",22,6,57
"2018-11-14",21,6,62
"2018-11-15",20,7,67
"2018-11-16",19,6,64
"2018-11-17",15,18,51
"2018-11-18",15,17,57
"2018-11-19",13,14,63
"2018-11-20",13,8,78
"2018-11-21",15,12,84
"2018-11-22",17,5,59
"2018-11-23",19,11,58
